"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"PLIPA1A140pp","Phospholipase A1 (phosphatidate, n-C14:0) (periplasm)","h2o__p + pa140__p --> 2tdecg3p__p + ttdca__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"EX_dopa__e","Dopamine exchange","dopa__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"PLIPA1A141pp","Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)","h2o__p + pa141__p --> 2tdec7eg3p__p + ttdcea__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"PLIPA1A160pp","Phospholipase A1 (phosphatidate, n-C16:0) (periplasm)","h2o__p + pa160__p --> hdca__p + 2hdecg3p__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"PLIPA1A161pp","Phospholipase A1 (phosphatidate, n-C16:1) (periplasm)","h2o__p + pa161__p --> 2hdec9eg3p__p + hdcea__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"PLIPA1A180pp","Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)","h2o__p + pa180__p --> ocdca__p + 2odecg3p__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"LPLIPAL2A120","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)","2ddecg3p__c + h2o__c --> 2 h__c + glyc3p__c + ddca__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"CAt6pp","Calcium / sodium antiporter (1:1)","na1__p + ca2__c <=> ca2__p + na1__c",-1000,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3196",TRUE
"ACOAD3f","Acyl-CoA dehydrogenase (octanoyl-CoA)","occoa__c + fad__c <=> fadh2__c + oc2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b0221",TRUE
"ACOAD2f","Acyl-CoA dehydrogenase (hexanoyl-CoA)","hxcoa__c + fad__c <=> fadh2__c + hx2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b0221",TRUE
"ACOAD4f","Acyl-CoA dehydrogenase (decanoyl-CoA)","dcacoa__c + fad__c <=> fadh2__c + dc2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b0221",TRUE
"ACOAD6f","Acyl-CoA dehydrogenase (tetradecanoyl-CoA)","tdcoa__c + fad__c <=> fadh2__c + td2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b0221",TRUE
"NADH16pp","NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)","4 h__c + q8__c + nadh__c --> 3 h__p + nad__c + q8h2__c",0,1000,0,"Oxidative Phosphorylation","core","transport","b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285",TRUE
"NADH18pp","NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)","4 h__c + 2dmmq8__c + nadh__c --> 3 h__p + nad__c + 2dmmql8__c",0,1000,0,"Oxidative Phosphorylation","core","transport","b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285",TRUE
"EX_tartr____D__e","D-tartrate exchange","tartr____D__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"GLYBt2pp","Glycine betaine transport via proton symport (periplasm)","h__p + glyb__p --> h__c + glyb__c",0,1000,0,"Transport, Inner Membrane","core","transport","b1801 or b4111",TRUE
"5DGLCNt2rpp","5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)","h__p + 5dglcn__p <=> h__c + 5dglcn__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b4265",TRUE
"GALCTNt2pp","D-galactonate transport via proton symport (periplasm)","h__p + galctn____D__p --> h__c + galctn____D__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3691",TRUE
"GALCTNLtex","L-galactonate transport via diffusion (extracellular to periplasm)","galctn____L__e <=> galctn____L__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b2215 or b1377 or b0929 or b0241",TRUE
"EX_galctn____L__e","L-Galactonate exchange","galctn____L__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"DSERt2pp","D-serine transport in via proton symport (periplasm)","h__p + ser____D__p --> h__c + ser____D__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4208",TRUE
"EX_hom____L__e","L-Homoserine exchange","hom____L__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"ALAt4pp","L-alanine transport in via sodium symport (periplasm)","na1__p + ala____L__p --> ala____L__c + na1__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0007",TRUE
"LYSt3pp","L-lysine transport out via proton antiport (cytoplasm to periplasm)","h__p + lys____L__c --> h__c + lys____L__p",0,1000,0,"Transport, Inner Membrane","core","transport","b2923 or b0874",TRUE
"KDUI","5-keto-4-deoxyuronate isomerase","dt5hsu__c --> dkdglcn__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b2843",TRUE
"EX_tungs__e","Tungstate exchange","tungs__e <=>",-1000,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"CA2t3pp","Calcium (Ca+2) transport out via proton antiport (periplasm)","h__p + ca2__c --> ca2__p + h__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b1216",TRUE
"CTBTCAL2","Crotonobetaine-CoA Ligase","ctbt__c + atp__c + coa__c --> adp__c + pi__c + ctbtcoa__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b0037",TRUE
"OBTFL","2-Oxobutanoate formate lyase","2obut__c + coa__c --> ppcoa__c + for__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","((b0902 and b0903) and b2579) or (b0902 and b0903) or (b0902 and b3114)",TRUE
"NADH17pp","NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm)","4 h__c + mqn8__c + nadh__c --> 3 h__p + nad__c + mql8__c",0,1000,0,"Oxidative Phosphorylation","core","transport","b2279 and b2277 and b2284 and b2282 and b2278 and b2288 and b2276 and b2287 and b2283 and b2281 and b2286 and b2280 and b2285",TRUE
"FA161ACPHi","Fatty-acyl-ACP hydrolase","hdeACP__c + h2o__c --> h__c + hdcea__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"BGLA1","6-phospho-beta-glucosidase","6pgg__c + h2o__c --> glc____D__c + g6p__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b1734 or b2716 or b3721",TRUE
"FA141ACPHi","Fatty-acyl-ACP hydrolase","tdeACP__c + h2o__c --> h__c + ttdcea__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"THRt2pp","L-threonine efflux transport via proton antiport (periplasm)","thr____L__c + h__p --> h__c + thr____L__p",0,1000,0,"Transport, Inner Membrane","core","transport","b0813 or b3823",TRUE
"ARGt3pp","L-arginine transport out via proton antiport (cytoplasm to periplasm)","arg____L__c + h__p --> h__c + arg____L__p",0,1000,0,"Transport, Inner Membrane","core","transport","b2923",TRUE
"FA160ACPHi","Fatty-acyl-ACP hydrolase","h2o__c + palmACP__c --> h__c + hdca__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"MALDtex","D-Malate transport via diffusion (extracellular to periplasm)","mal____D__e <=> mal____D__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b1377 or b2215 or b0241 or b0929",TRUE
"OROTtex","Orotate transport via diffusion (extracellular to periplasm)","orot__e <=> orot__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b1377 or b0929 or b2215 or b0241",TRUE
"EX_crn____D__e","D-carnitine exchange","crn____D__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"GDPMNP","GDP-mannose phyrophosphatase","gdpmann__c + h2o__c --> 2 h__c + man1p__c + gmp__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b2467",TRUE
"OPHHX3","2-Octaprenylphenol hydroxylase (anaerobic)","nad__c + 2 atp__c + 2oph__c + 3 h2o__c --> 3 h__c + 2 adp__c + 2 pi__c + 2ohph__c + nadh__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","",FALSE
"AMMQLT8","S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)","amet__c + 2dmmql8__c --> h__c + ahcys__c + mql8__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b3833",TRUE
"FA120ACPHi","Fatty-acyl-ACP hydrolase","h2o__c + ddcaACP__c --> h__c + ddca__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"FA80ACPHi","Fatty-acyl-ACP hydrolase","ocACP__c + h2o__c --> h__c + octa__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"FA140ACPHi","Fatty-acyl-ACP hydrolase","h2o__c + myrsACP__c --> h__c + ttdca__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"PPAt4pp","Na+/Propionate symporter (periplasm)","na1__p + ppa__p --> ppa__c + na1__c",0,1000,0,"Transport, Inner Membrane","core","transport","b1015",TRUE
"OROTt2_2pp","Orotate transport via proton symport (2 H) (periplasm)","2 h__p + orot__p --> 2 h__c + orot__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3528",TRUE
"MALDt2_2pp","D-Malate transport via proton symport (2 H) (periplasm)","2 h__p + mal____D__p --> 2 h__c + mal____D__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3528",TRUE
"FA100ACPHi","Fatty-acyl-ACP hydrolase","h2o__c + dcaACP__c --> dca__c + h__c + ACP__c",0,1000,0,"Cell Envelope Biosynthesis","core","internal","b0404",TRUE
"CRNDCAL2","D-Carnitine-CoA Ligase","atp__c + crn____D__c + coa__c --> adp__c + pi__c + crnDcoa__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b0037",TRUE
"5DGLCNtex","5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm)","5dglcn__e <=> 5dglcn__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b1377 or b0241 or b0929 or b2215",TRUE
"EX_LalaDgluMdapDala__e","L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange","LalaDgluMdapDala__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_5dglcn__e","5-Dehydro-D-gluconate exchange","5dglcn__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"DTARTD","D(-)-tartrate dehydratase","tartr____D__c --> h2o__c + oaa__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b4122",TRUE
"CRNCAL2","Carnitine-CoA Ligase","atp__c + crn__c + coa__c --> adp__c + pi__c + crncoa__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b0037",TRUE
"CHLt2pp","Choline transport via proton symport (periplasm)","h__p + chol__p --> h__c + chol__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0314 or b1801",TRUE
"GLYt4pp","Glycine transport in via sodium symport (periplasm)","na1__p + gly__p --> gly__c + na1__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0007",TRUE
"PLIPA2E161pp","Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)","h2o__p + pe161__p --> h__p + 1agpe161__p + hdcea__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"PLIPA2E180pp","Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)","h2o__p + pe180__p --> h__p + ocdca__p + 1agpe180__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"FRULYSE","Fructoselysine 3-epimerase","psclys__c <=> frulys__c",-1000,1000,0,"Alternate Carbon Metabolism","core","internal","b4474",TRUE
"FRULYSt2pp","Fructoselysine transport via proton symport (periplasm)","h__p + frulys__p --> h__c + frulys__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3370",TRUE
"EX_LalaDgluMdap__e","L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange","LalaDgluMdap__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_psclys__e","Psicoselysine exchange","psclys__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"TUNGStex","Tungstate transport via diffusion (extracellular to periplasm)","tungs__e <=> tungs__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0929 or b2215 or b1377 or b0241",TRUE
"PLIPA2G120pp","Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)","h2o__p + pg120__p --> h__p + ddca__p + 1agpg120__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"PLIPA2G180pp","Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)","h2o__p + pg180__p --> h__p + ocdca__p + 1agpg180__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3821",TRUE
"LPLIPAL1A161pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)","h2o__p + 1hdec9eg3p__p --> h__p + glyc3p__p + hdcea__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b0494",TRUE
"LPLIPAL1A160pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)","h2o__p + 1hdecg3p__p --> hdca__p + h__p + glyc3p__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b0494",TRUE
"PSCLYSt2pp","Psicoselysine transport via proton symport (periplasm)","h__p + psclys__p --> h__c + psclys__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3370",TRUE
"LYSt2pp","L-lysine transport in via proton symport (periplasm)","h__p + lys____L__p --> h__c + lys____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2156",TRUE
"COBALT2tpp","Cobalt transport in via permease (no H+)","cobalt2__p --> cobalt2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3040 or b3816",TRUE
"OXCDC","Oxalyl-CoA decarboxylase","h__c + oxalcoa__c --> forcoa__c + co2__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b2373",TRUE
"LPLIPAL2A140","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)","2tdecg3p__c + h2o__c --> 2 h__c + glyc3p__c + ttdca__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"LPLIPAL2A160","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)","2hdecg3p__c + h2o__c --> 2 h__c + glyc3p__c + hdca__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"LPLIPAL2A161","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)","h2o__c + 2hdec9eg3p__c --> 2 h__c + hdcea__c + glyc3p__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"LPLIPAL2A180","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)","2odecg3p__c + h2o__c --> 2 h__c + glyc3p__c + ocdca__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"GLYt2pp","Glycine transport in via proton symport (periplasm)","h__p + gly__p --> h__c + gly__c",0,1000,0,"Transport, Inner Membrane","core","transport","b1801 or b4208",TRUE
"ALAt2pp","L-alanine transport in via proton symport (periplasm)","h__p + ala____L__p --> h__c + ala____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4208 or b4130",TRUE
"EX_anhgm__e","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid exchange","anhgm__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"BALAt2pp","Beta-alanine transport in via proton symport (periplasm)","h__p + ala__B__p --> ala__B__c + h__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4208",TRUE
"DALAt2pp","D-alanine transport in via proton symport (periplasm)","h__p + ala____D__p --> h__c + ala____D__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4208",TRUE
"FE2tpp","Iron (+2) transport in via permease (no H+)","fe2__p --> fe2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3040",TRUE
"LPLIPAL2A181","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)","2odec11eg3p__c + h2o__c --> 2 h__c + glyc3p__c + ocdcea__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3825",TRUE
"DM_aacald__c","Sink needed to allow aminoacetaldehyde to leave system","aacald__c -->",0,1000,0,"Intracellular demand","boundary","demand","",FALSE
"UM3PL","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase","uamr__c + atp__c + LalaDgluMdap__c --> h__c + adp__c + pi__c + ugmd__c",0,1000,0,"Murein Recycling","core","internal","b4233",TRUE
"MN2tpp","Manganese transport in via permease (no H+)","mn2__p --> mn2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3040",TRUE
"MG2tpp","Magnesium (+2) transport in via diffusion","mg2__p --> mg2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3816",TRUE
"5MTRtex","5-Methylthio-D-ribose transport via proton diffusion (extracellular to periplasm)","5mtr__e <=> 5mtr__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b1377 or b0929 or b2215 or b0241",TRUE
"NI2t3pp","Nickle (Ni+2) transport out via proton antiport (periplasm)","ni2__c + h__p --> h__c + ni2__p",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3915 or b0752",TRUE
"PPAtex","Propionate transport via diffusion","ppa__e <=> ppa__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b1377 or b0929 or b2215",TRUE
"GALCTNLt2pp","L-galactonate transport via proton symport (periplasm)","h__p + galctn____L__p --> h__c + galctn____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4356",TRUE
"GALCTLO","L-galactonate oxidoreductase","nad__c + galctn____L__c --> h__c + tagur__c + nadh__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b4358",TRUE
"THYMt3pp","Thymine transport out via proton antiport (periplasm)","h__p + thym__c --> h__c + thym__p",0,1000,0,"Transport, Inner Membrane","core","transport","",FALSE
"CLt3_2pp","Chloride transport out via proton antiport (2:1) (periplasm)","h__c + 2 cl__p --> h__p + 2 cl__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b0155",TRUE
"EX_ppal__e","Propanal exchange","ppal__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"POR5","Pyruvate synthase","2 flxso__c + pyr__c + coa__c <=> 2 flxr__c + h__c + accoa__c + co2__c",-1000,1000,0,"Pyruvate Metabolism","core","internal","(b1378 and b0684) or (b1378 and b2895)",TRUE
"HACD8","3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal","h__c + 3ohodcoa__c + nadh__c <=> 3hodcoa__c + nad__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b3846 or b2341",TRUE
"CTECOAI8","3-cis-2-trans-enoyl-CoA isomerase","odecoa__c <=> od2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b3846",TRUE
"CTECOAI6","3-cis-2-trans-enoyl-CoA isomerase","tdecoa__c <=> td2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b3846",TRUE
"MTHTHFSs","(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran synthesis (spontaneous)","mdhdhf__c + h2o__c --> mththf__c",0,1000,0,"Methionine Metabolism","core","internal","s0001",TRUE
"SELGTHR","Selenate glutathione reductase","2 h__c + 4 gthrd__c + slnt__c --> dgslnt__c + 3 h2o__c + gthox__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","internal","",FALSE
"SELGTHR3","Selenate glutathione reductase III","gslnt__c + nadph__c --> gthrd__c + nadp__c + seln__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","internal","",FALSE
"EX_slnt__e","Selenite exchange","slnt__e <=>",-1000,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"MALCOAMT","Malonyl-CoA methyltransferase","amet__c + malcoa__c --> malcoame__c + ahcys__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b0777",TRUE
"PSCLYStex","Psicoselysine transporter via diffusion (extracellular)","psclys__e <=> psclys__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0929 or b2215 or b1377 or b0241",TRUE
"THYMtex","Thymine transport via diffusion (extracellular to periplasm)","thym__e <=> thym__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b1377 or b2215 or b0929",TRUE
"CU2tpp","Copper transport in via permease (no H+)","cu2__p --> cu2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3040",TRUE
"FE2t3pp","Iron (Fe+2) transport out via proton antiport (periplasm)","h__p + fe2__c --> fe2__p + h__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3915",TRUE
"MN2t3pp","Manganese (Mn+2) transport out via proton antiport (periplasm)","mn2__c + h__p --> h__c + mn2__p",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3915 or b0752",TRUE
"MG2t3_2pp","Magnesium (Mg+2) transport in/out via proton antiport (periplasm)","2 h__c + mg2__p <=> 2 h__p + mg2__c",-1000,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","",FALSE
"CD2tpp","Cadmium (+2) transport in via permease (no H+)","cd2__p --> cd2__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3040",TRUE
"ETHAt2pp","Ethanolamine transport in via proton symport","h__p + etha__p --> h__c + etha__c",0,1000,0,"Transport, Inner Membrane","core","transport","",FALSE
"FE3abcpp","Iron (III) transport via ABC system (periplasm to cytoplasm)","atp__c + h2o__c + fe3__p --> h__c + adp__c + pi__c + fe3__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","",FALSE
"THRA","Threonine aldolase","thr____L__c --> gly__c + acald__c",0,1000,0,"Threonine and Lysine Metabolism","core","internal","b2551 or b0870",TRUE
"OGMEACPS","3-Oxo-glutaryl-[ACP] methyl ester synthase","h__c + malcoame__c + malACP__c --> ogmeACP__c + coa__c + co2__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b1091",TRUE
"OGMEACPR","3-Oxo-glutaryl-[ACP] methyl ester reductase","h__c + ogmeACP__c + nadph__c --> hgmeACP__c + nadp__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b1093",TRUE
"OPMEACPS","3-Oxo-pimeloyl-[ACP] methyl ester synthase","h__c + gmeACP__c + malACP__c --> opmeACP__c + co2__c + ACP__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b2323",TRUE
"LIPAabctex","Lipid A transport via ABC system (periplasm to extracellular)","lipa__p + atp__c + h2o__c --> h__c + adp__c + pi__c + lipa__e",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","transport","b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641",TRUE
"DGUNC","Diguanylate cyclase","2 gtp__c --> cdigmp__c + 2 ppi__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b1341 or b1794 or b1535 or b1025 or b1490",TRUE
"XYLK2","L-xylulokinase","atp__c + xylu____L__c --> h__c + xu5p____L__c + adp__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b0063 or b3580",TRUE
"GLDBRAN2","Glycogen debranching enzyme (bglycogen -> glycogen)","bglycogen__c --> glycogen__c",0,1000,0,"Glycolysis/Gluconeogenesis","core","internal","b3431",TRUE
"LALADGLUtex","L-alanyl-D-glutamate transport via diffusion (extracellular to periplasm)","LalaDglu__e <=> LalaDglu__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b2215 or b1377 or b0241 or b0929",TRUE
"S2FE2SR","SUF [2Fe-2S] regeneration","sufsesh__c + atp__c + h2o__c + 2fe1s__c + sufbcd__c --> 5 h__c + sufbcd__2fe2s__c + adp__c + pi__c + sufse__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b1680 and b1679 and b1682 and b1681 and b1683",TRUE
"CDGUNPD","3,5-cyclic-nucleotide phosphodiesterase","cdigmp__c + h2o__c --> h__c + 5pg35pg__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b2503 or b1489 or b3525 or b1285 or b0315",TRUE
"ACACT8r","Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)","3ohodcoa__c + coa__c <=> accoa__c + pmtcoa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b2342 or b3845",TRUE
"LALALGLUtpp","L-alanyl-L-glutamate transport in via proton symport (periplasm)","LalaLglu__p + h__p --> h__c + LalaLglu__c",0,1000,0,"Transport, Inner Membrane","core","transport","b1634 or b3496 or b4130 or b0709",TRUE
"CTECOAI7","3-cis-2-trans-enoyl-CoA isomerase","hdcoa__c <=> hdd2coa__c",-1000,1000,0,"Membrane Lipid Metabolism","core","internal","b3846",TRUE
"CLIPAabctex","Cold lipid A transport via ABC system (periplasm to extracellular)","lipa__cold__p + atp__c + h2o__c --> h__c + adp__c + lipa__cold__e + pi__c",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","transport","b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641",TRUE
"3AMACHYD","3-aminoacrylate hydrolase","h__c + h2o__c + 3amac__c --> nh4__c + msa__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b1009",TRUE
"K2L4Aabctex","KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)","atp__c + kdo2lipid4__p + h2o__c --> h__c + adp__c + pi__c + kdo2lipid4__e",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","transport","b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641",TRUE
"FDH4pp","Formate dehydrogenase (quinone-8) (periplasm)","2 h__c + for__p + q8__c --> h__p + q8h2__c + co2__p",0,1000,0,"Oxidative Phosphorylation","core","transport","(b3893 and b3894 and b3892) or (b1474 and b1476 and b1475)",TRUE
"FDH5pp","Formate Dehydrogenase (menaquinone-8) (periplasm)","2 h__c + for__p + mqn8__c --> h__p + co2__p + mql8__c",0,1000,0,"Oxidative Phosphorylation","core","transport","(b1474 and b1476 and b1475) or (b3893 and b3894 and b3892)",TRUE
"ACPPAT140","Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)","h__c + pi__c + myrsACP__c --> ttdcap__c + ACP__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b1094 and b1090",TRUE
"APG3PAT140","Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0)","glyc3p__c + ttdcap__c --> h__c + pi__c + 1tdecg3p__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3059",TRUE
"LDGUNPD","Linear diguanylate phosphodiesterase","5pg35pg__c + h2o__c --> h__c + 2 gmp__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b1285",TRUE
"MPTAT","Molybdopterin adenylyltransferase","h__c + mpt__c + atp__c --> mptamp__c + ppi__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b0009",TRUE
"APG3PAT141","Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1)","glyc3p__c + ttdceap__c --> h__c + pi__c + 1tdec7eg3p__c",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b3059",TRUE
